symbol,name,market,exchange
LIFE,Ethos Technologies Inc. - Class A Common Stock,us,NASDAQ
LILA,Liberty Latin America Ltd. - Class A Common Stock,us,NASDAQ
LILAK,Liberty Latin America Ltd. - Class C Common Stock,us,NASDAQ
LILAP,Liberty Latin America Ltd. - 9.0% Fixed Rate Cumulative Perpetual Redeemable Series A Preference Shares,us,NASDAQ
LIME,"Neutron Holdings, Inc. - Common Stock",us,NASDAQ
LIMN,"Liminatus Pharma, Inc. - Class A Common Stock",us,NASDAQ
LIMNW,"Liminatus Pharma, Inc. - Warrants",us,NASDAQ
LIN,Linde plc - Ordinary Shares,us,NASDAQ
LINC,Lincoln Educational Services Corporation - Common Stock,us,NASDAQ
LIND,Lindblad Expeditions Holdings Inc.  - Common Stock,us,NASDAQ
LINE,"Lineage, Inc. - Common Stock",us,NASDAQ
LINK,"Interlink Electronics, Inc. - Common Stock",us,NASDAQ
LINT,Direxion Daily INTC Bull 2X ETF,us,NASDAQ
LIQT,"LiqTech International, Inc. - Common Stock",us,NASDAQ
LITE,Lumentum Holdings Inc. - Common Stock,us,NASDAQ
LITP,Sprott Lithium Miners ETF,us,NASDAQ
LITS,"Lite Strategy, Inc. - Common Stock",us,NASDAQ
LIVE,Live Ventures Incorporated - Common Stock,us,NASDAQ
LIVN,LivaNova PLC - Ordinary Shares,us,NASDAQ
LKFN,Lakeland Financial Corporation - Common Stock,us,NASDAQ
LKFT,Lakefront Biotherapeutics - American Depositary Shares,us,NASDAQ
LKQ,LKQ Corporation - Common Stock,us,NASDAQ
LKSP,Lake Superior Acquisition Corp. - Class A Ordinary Shares,us,NASDAQ
LKSPR,Lake Superior Acquisition Corp. - Rights,us,NASDAQ
LKSPU,Lake Superior Acquisition Corp. - Units,us,NASDAQ
LLYVA,"Liberty Live Holdings, Inc. - Series A Liberty Live Group Common Stock",us,NASDAQ
LLYVK,"Liberty Live Holdings, Inc. - Series C Liberty Live Group Common Stock",us,NASDAQ
LMAT,"LeMaitre Vascular, Inc. - Common Stock",us,NASDAQ
LMB,"Limbach Holdings, Inc. - Common Stock",us,NASDAQ
LMBS,First Trust Low Duration Opportunities ETF,us,NASDAQ
LMFA,"LM Funding America, Inc. - Common Stock",us,NASDAQ
LMNR,Limoneira Co - Common Stock,us,NASDAQ
LMNX,Defiance Daily Target 2x Long LMND ETF,us,NASDAQ
LMRI,"Lumexa Imaging Holdings, Inc. - Common Stock",us,NASDAQ
LMTL,Direxion Daily LMT Bull 2X ETF,us,NASDAQ
LNAI,Lunai Bioworks Inc. - Common Stock,us,NASDAQ
LNKS,Linkers Industries Limited - Class A Ordinary Shares,us,NASDAQ
LNSR,"LENSAR, Inc. - Common Stock",us,NASDAQ
LNT,Alliant Energy Corporation - Common Stock,us,NASDAQ
LNTH,"Lantheus Holdings, Inc. - Common Stock",us,NASDAQ
LNZA,"LanzaTech Global, Inc. - Common Stock",us,NASDAQ
LNZAW,"LanzaTech Global, Inc. - Warrant",us,NASDAQ
LOAN,"Manhattan Bridge Capital, Inc - Common Stock",us,NASDAQ
LOBO,LOBO TECHNOLOGIES LTD. - Class A Ordinary Shares,us,NASDAQ
LOCO,"El Pollo Loco Holdings, Inc. - Common Stock",us,NASDAQ
LOGI,Logitech International S.A. - Registered Shares,us,NASDAQ
LOGO,Alpha Brands Consumption Leaders ETF,us,NASDAQ
LONA,"LeonaBio, Inc. - Common Stock",us,NASDAQ
LOOP,"Loop Industries, Inc. - Common Stock",us,NASDAQ
LOPE,"Grand Canyon Education, Inc. - Common Stock",us,NASDAQ
LOT,Lotus Technology Inc. - American Depositary Shares,us,NASDAQ
LOTI,Liberty One Tactical Income ETF,us,NASDAQ
LOTWW,Lotus Technology Inc. - Warrants,us,NASDAQ
LOVE,The Lovesac Company - Common Stock,us,NASDAQ
LPAA,Launch One Acquisition Corp. - Class A Ordinary Shares,us,NASDAQ
LPAAU,Launch One Acquisition Corp. - Unit,us,NASDAQ
LPAAW,Launch One Acquisition Corp. - Warrant,us,NASDAQ
LPBB,Launch Two Acquisition Corp. - Class A Ordinary Shares,us,NASDAQ
LPBBU,Launch Two Acquisition Corp. - Unit,us,NASDAQ
LPBBW,Launch Two Acquisition Corp. - Warrant,us,NASDAQ
LPCN,Lipocine Inc. - Common Stock,us,NASDAQ
LPCV,Launchpad Cadenza Acquisition Corp I - Class A Ordinary Share,us,NASDAQ
LPCVU,Launchpad Cadenza Acquisition Corp I - Unit,us,NASDAQ
LPCVW,Launchpad Cadenza Acquisition Corp I - Warrant,us,NASDAQ
LPLA,LPL Financial Holdings Inc. - Common Stock,us,NASDAQ
LPRO,Open Lending Corporation - Common Stock,us,NASDAQ
LPSN,"LivePerson, Inc. - Common Stock",us,NASDAQ
LPTH,"LightPath Technologies, Inc. - Class A Common Stock",us,NASDAQ
LQ,Simplify Tax Aware Alternatives ETF,us,NASDAQ
LQDA,Liquidia Corporation - Common Stock,us,NASDAQ
LQDT,"Liquidity Services, Inc. - Common Stock",us,NASDAQ
LRCX,Lam Research Corporation - Common Stock,us,NASDAQ
LRE,"Lead Real Estate Co., Ltd - American Depositary Shares",us,NASDAQ
LRGE,ClearBridge Large Cap Growth Select ETF,us,NASDAQ
LRHC,La Rosa Holdings Corp. - Common Stock,us,NASDAQ
LRMR,"Larimar Therapeutics, Inc. - Common Stock",us,NASDAQ
LRND,NYLI U.S. Large Cap R&D Leaders ETF,us,NASDAQ
LSAK,"Lesaka Technologies, Inc. - Common Stock",us,NASDAQ
LSBK,"Lake Shore Bancorp, Inc. - Common Stock",us,NASDAQ
LSCC,Lattice Semiconductor Corporation - Common Stock,us,NASDAQ
LSE,"Leishen Energy Holding Co., Ltd. - Class A Ordinary Shares",us,NASDAQ
LSH,Lakeside Holding Limited - Common Stock,us,NASDAQ
LSTA,"Lisata Therapeutics, Inc. - Common Stock",us,NASDAQ
LSTR,"Landstar System, Inc. - Common Stock",us,NASDAQ
LTBR,Lightbridge Corporation - Common Stock,us,NASDAQ
LTCC,Canary Litecoin ETF,us,NASDAQ
LTGRU,Long Table Growth Corp. - Units,us,NASDAQ
LTRN,Lantern Pharma Inc. - Common Stock,us,NASDAQ
LTRX,"Lantronix, Inc. - Common Stock",us,NASDAQ
LTRYW,Sports Entertainment Gaming Global Corporation  - Warrant,us,NASDAQ
LUCD,Lucid Diagnostics Inc. - Common Stock,us,NASDAQ
LUCY,"Innovative Eyewear, Inc. - Common Stock",us,NASDAQ
LUCYW,"Innovative Eyewear, Inc. - Warrants",us,NASDAQ
LULG,Leverage Shares 2X Long LULU Daily ETF,us,NASDAQ
LULU,lululemon athletica inc. - Common Stock,us,NASDAQ
LUNG,Pulmonx Corporation - Common Stock,us,NASDAQ
LUNR,"Intuitive Machines, Inc. - Class A Common Stock",us,NASDAQ
LVDS,JPMorgan Fundamental Data Science Large Value ETF,us,NASDAQ
LVHD,Franklin U.S. Low Volatility High Dividend Index ETF,us,NASDAQ
LVIG,Longview Advantage Fixed Income ETF,us,NASDAQ
LVLU,"Lulu's Fashion Lounge Holdings, Inc. - Common Stock",us,NASDAQ
LVO,"LiveOne, Inc. - Common Stock",us,NASDAQ
LWAC,LightWave Acquisition Corp. - Class A Ordinary Shares,us,NASDAQ
LWACU,LightWave Acquisition Corp. - Units,us,NASDAQ
LWACW,LightWave Acquisition Corp. - Warrants,us,NASDAQ
LWAY,"Lifeway Foods, Inc. - Common Stock",us,NASDAQ
LWLG,"Lightwave Logic, Inc. - Common Stock",us,NASDAQ
LX,LexinFintech Holdings Ltd. - American Depositary Shares,us,NASDAQ
LXEH,"Lixiang Education Holding Co., Ltd. - American Depositary Shares",us,NASDAQ
LXEO,"Lexeo Therapeutics, Inc. - Common Stock",us,NASDAQ
LXRX,"Lexicon Pharmaceuticals, Inc. - Common Stock",us,NASDAQ
LYEL,"Lyell Immunopharma, Inc. - Common Stock",us,NASDAQ
LYFT,"Lyft, Inc. - Class A Common Stock",us,NASDAQ
LYTS,LSI Industries Inc. - Common Stock,us,NASDAQ
LZ,"LegalZoom.com, Inc. - Common Stock",us,NASDAQ
LZMH,LZ Technology Holdings Limited - Class B Ordinary Shares,us,NASDAQ
MAAS,Maase Inc. - Class A Ordinary Shares,us,NASDAQ
MAAY,GraniteShares YieldBOOST MARA ETF,us,NASDAQ
MACI,Melar Acquisition Corp. I - Class A Ordinary Shares,us,NASDAQ
MACIU,Melar Acquisition Corp. I - Unit,us,NASDAQ
MACIW,Melar Acquisition Corp. I - Warrant,us,NASDAQ
MAGH,Magnitude International Ltd - Ordinary Shares,us,NASDAQ
MAKO,Mako Mining Corp - Common Stock,us,NASDAQ
MAMA,"Mama's Creations, Inc. - Common Stock",us,NASDAQ
MAMK,MaxsMaking Inc. - Class A Ordinary Shares,us,NASDAQ
MAMO,Massimo Group - Common Stock,us,NASDAQ
MANH,"Manhattan Associates, Inc. - Common Stock",us,NASDAQ
MAR,Marriott International - Class A Common Stock,us,NASDAQ
MARA,"MARA Holdings, Inc. - Common Stock",us,NASDAQ
MARPS,Marine Petroleum Trust - Units of Beneficial Interest,us,NASDAQ
MASK,3 E Network Technology Group Ltd - Class A Ordinary Shares,us,NASDAQ
MASS,908 Devices Inc. - Common Stock,us,NASDAQ
MAT,"Mattel, Inc. - Common Stock",us,NASDAQ
MATE,Man Active Trend Enhanced ETF,us,NASDAQ
MATH,Metalpha Technology Holding Limited - Ordinary Shares,us,NASDAQ
MATW,Matthews International Corporation - Class A Common Stock,us,NASDAQ
MAXI,Simplify Bitcoin Strategy PLUS Income ETF,us,NASDAQ
MAYS,"J. W. Mays, Inc. - Common Stock",us,NASDAQ
MAZE,"Maze Therapeutics, Inc. - Common Stock",us,NASDAQ
MB,MasterBeef Group - Ordinary Shares,us,NASDAQ
MBAI,Check-Cap Ltd. - Ordinary Share,us,NASDAQ
MBAV,M3-Brigade Acquisition V Corp. - Class A Ordinary shares,us,NASDAQ
MBAVU,M3-Brigade Acquisition V Corp. - Units,us,NASDAQ
MBAVW,M3-Brigade Acquisition V Corp. - Warrant,us,NASDAQ
MBB,iShares MBS ETF,us,NASDAQ
MBBC,"Marathon Bancorp, Inc. - Common Stock",us,NASDAQ
MBIN,Merchants Bancorp - Common Stock,us,NASDAQ
MBINL,"Merchants Bancorp - Depositary Shares, Each Representing a 1/40th Interest in a Share of 7.625% Fixed Rate Series E Non-Cumulative Perpetual Preferred Stock, without par value",us,NASDAQ
MBINM,"Merchants Bancorp - Depositary Shares, Each Representing a 1/40th Interest in a Share of 8.25% Fixed-Rate Reset Series D Non-Cumulative Perpetual Preferred Stock",us,NASDAQ
MBINN,Merchants Bancorp - Depositary Shares 6.00% Fixed Rate Series C Non-Cumulative Perpetual Preferred Stock,us,NASDAQ
MBIO,"Mustang Bio, Inc. - Common Stock",us,NASDAQ
MBLY,Mobileye Global Inc. - Class A Common Stock,us,NASDAQ
MBNKO,"Medallion Bank - Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock, Series G, par value $1.00 per share",us,NASDAQ
MBOT,Microbot Medical Inc.  - Common Stock,us,NASDAQ
MBRX,"Moleculin Biotech, Inc. - Common Stock",us,NASDAQ
MBS,Angel Oak Mortgage-Backed Securities ETF,us,NASDAQ
MBUU,"Malibu Boats, Inc. - Common Stock",us,NASDAQ
MBVI,M3-Brigade Acquisition VI Corp. - Class A Ordinary Shares,us,NASDAQ
MBVIU,M3-Brigade Acquisition VI Corp. - Units,us,NASDAQ
MBVIW,M3-Brigade Acquisition VI Corp. - Warrant,us,NASDAQ
MBWM,Mercantile Bank Corporation - Common Stock,us,NASDAQ
MBX,"MBX Biosciences, Inc. - Common Stock",us,NASDAQ
MCAH,Mountain Crest Acquisition 6 Corp. - Ordinary Shares,us,NASDAQ
MCAHR,Mountain Crest Acquisition 6 Corp. - Rights,us,NASDAQ
MCAHU,Mountain Crest Acquisition 6 Corp. - Units,us,NASDAQ
MCBS,"MetroCity Bankshares, Inc. - Common Stock",us,NASDAQ
MCDS,JPMorgan Fundamental Data Science Mid Core ETF,us,NASDAQ
MCFT,"MasterCraft Boat Holdings, Inc. - Common Stock",us,NASDAQ
MCGA,Yorkville Acquisition Corp. - Class A Ordinary Share,us,NASDAQ
MCGAU,Yorkville Acquisition Corp. - Unit,us,NASDAQ
MCGAW,Yorkville Acquisition Corp. - Warrant,us,NASDAQ
MCHB,Mechanics Bancorp - Class A Common Stock,us,NASDAQ
MCHI,iShares MSCI China ETF,us,NASDAQ
MCHP,Microchip Technology Incorporated - Common Stock,us,NASDAQ
MCHPP,Microchip Technology Incorporated - Depositary Shares Each Representing a 1/20th Interest in a Share of 7.50% Series A Mandatory Convertible Preferred Stock,us,NASDAQ
MCHS,Matthews China Innovators Active ETF,us,NASDAQ
MCHX,"Marchex, Inc. - Class B Common Stock",us,NASDAQ
MCRB,"Seres Therapeutics, Inc. - Common Stock",us,NASDAQ
MCRI,"Monarch Casino & Resort, Inc. - Common Stock",us,NASDAQ
MCTA,Charming Medical Limited - Class A Ordinary Shares,us,NASDAQ
MDAI,"Spectral AI, Inc. - Class A Common Stock",us,NASDAQ
MDAIW,"Spectral AI, Inc. - Warrants",us,NASDAQ
MDB,"MongoDB, Inc. - Class A Common Stock",us,NASDAQ
MDBH,"MDB Capital Holdings, LLC - Class A common ",us,NASDAQ
MDCX,Medicus Pharma Ltd. - Common Stock,us,NASDAQ
MDCXW,Medicus Pharma Ltd. - Warrant,us,NASDAQ
MDGL,"Madrigal Pharmaceuticals, Inc. - Common Stock",us,NASDAQ
MDIA,Mediaco Holding Inc. - Class A Common Stock,us,NASDAQ
MDIV,Multi-Asset Diversified Income Index Fund,us,NASDAQ
MDLN,Medline Inc. - Class A common stock,us,NASDAQ
MDLZ,"Mondelez International, Inc. - Class A Common Stock",us,NASDAQ
MDRR,"Medalist Diversified, Inc. - Common Stock",us,NASDAQ
MDWD,MediWound Ltd. - Ordinary Shares,us,NASDAQ
MDXG,"MiMedx Group, Inc - Common Stock",us,NASDAQ
MDXH,MDxHealth SA - Ordinary Shares,us,NASDAQ
MEDP,"Medpace Holdings, Inc. - Common Stock",us,NASDAQ
MEDX,Horizon Kinetics Medical ETF,us,NASDAQ
MEGL,Magic Empire Global Limited - Class A Ordinary Shares,us,NASDAQ
MELI,"MercadoLibre, Inc. - Common Stock",us,NASDAQ
MEMA,Man Active Emerging Markets Alternative ETF,us,NASDAQ
MEMS,Matthews Emerging Markets Discovery Active ETF,us,NASDAQ
MENS,Jyong Biotech Ltd. - Ordinary shares,us,NASDAQ
MEOH,Methanex Corporation - Common Stock,us,NASDAQ
MERC,Mercer International Inc. - Common Stock,us,NASDAQ
MESH,Meshflow Acquisition Corp. - Class A Ordinary Shares,us,NASDAQ
MESHU,Meshflow Acquisition Corp. - Units,us,NASDAQ
MESHW,Meshflow Acquisition Corp. - Warrants,us,NASDAQ
MESO,Mesoblast Limited - American Depositary Shares,us,NASDAQ
META,"Meta Platforms, Inc. - Class A Common Stock",us,NASDAQ
METC,"Ramaco Resources, Inc. - Class A Common Stock",us,NASDAQ
METCB,"Ramaco Resources, Inc. - Class B Common Stock",us,NASDAQ
METCI,"Ramaco Resources, Inc. - 8.250% Senior Notes due 2030",us,NASDAQ
METCZ,"Ramaco Resources, Inc. - 8.375% Senior Notes due 2029",us,NASDAQ
METD,Direxion Daily META Bear 1X ETF,us,NASDAQ
METL,Sprott Active Metals & Miners ETF,us,NASDAQ
METU,Direxion Daily META Bull 2X ETF,us,NASDAQ
MEVO,M Evo Global Acquisition Corp II - Class A Ordinary Shares,us,NASDAQ
MEVOU,M Evo Global Acquisition Corp II - Units,us,NASDAQ
MEVOW,M Evo Global Acquisition Corp II - Warrants,us,NASDAQ
MFI,mF International Limited - Class A Ordinary Shares,us,NASDAQ
MFIC,MidCap Financial Investment Corporation - Closed End Fund,us,NASDAQ
MFICL,MidCap Financial Investment Corporation - 8.00% Notes due 2028,us,NASDAQ
MFIG,Motley Fool Innovative Growth ETF,us,NASDAQ
MFIN,Medallion Financial Corp. - Common Stock,us,NASDAQ
MFLX,First Trust Flexible Municipal High Income ETF,us,NASDAQ
MFMO,Motley Fool Momentum Factor ETF,us,NASDAQ
MFP,"Midera Food Processing, Inc. - Common Stock",us,NASDAQ
MFVL,Motley Fool Value Factor ETF,us,NASDAQ
MGEE,MGE Energy Inc. - Common Stock,us,NASDAQ
MGIH,Millennium Group International Holdings Limited - Ordinary Shares,us,NASDAQ
MGN,Megan Holdings Limited - Class A Ordinary Shares,us,NASDAQ
MGNI,"Magnite, Inc. - Common Stock",us,NASDAQ
MGNX,"MacroGenics, Inc. - Common Stock",us,NASDAQ
MGPI,"MGP Ingredients, Inc. - Common Stock",us,NASDAQ
MGRC,McGrath RentCorp - Common Stock,us,NASDAQ
MGRT,Mega Fortune Company Limited - Ordinary Shares,us,NASDAQ
MGRX,"Mangoceuticals, Inc. - Common Stock",us,NASDAQ
MGTX,MeiraGTx Holdings plc - Ordinary Shares,us,NASDAQ
MGX,"Metagenomi Therapeutics, Inc. - Common Stock",us,NASDAQ
MGYR,"Magyar Bancorp, Inc. - Common Stock",us,NASDAQ
MIACU,Meridian3 Industrials Acquisition Corp - Units,us,NASDAQ
MIDD,The Middleby Corporation - Common Stock,us,NASDAQ
MILN,Global X Millennial Consumer ETF,us,NASDAQ
MIMI,Mint Incorporation Limited - Class A Ordinary Shares,us,NASDAQ
MIND,"MIND Technology, Inc. - Common Stock",us,NASDAQ
MIRA,"MIRA Pharmaceuticals, Inc. - Common Stock",us,NASDAQ
MIRM,"Mirum Pharmaceuticals, Inc. - common stock",us,NASDAQ
MIST,Milestone Pharmaceuticals Inc. - Common Shares,us,NASDAQ
MITK,"Mitek Systems, Inc. - Common Stock",us,NASDAQ
MKAM,MKAM ETF,us,NASDAQ
MKDW,MKDWELL Tech Inc. - Ordinary Shares,us,NASDAQ
MKDWW,MKDWELL Tech Inc. - Warrants,us,NASDAQ
MKLY,McKinley Acquisition Corporation - Class A Ordinary Shares,us,NASDAQ
MKLYR,McKinley Acquisition Corporation - Rights,us,NASDAQ
MKLYU,McKinley Acquisition Corporation - Units,us,NASDAQ
MKSI,MKS Inc. - Common Stock,us,NASDAQ
MKTW,"MarketWise, Inc. - Class A Common Stock",us,NASDAQ
MKTX,"MarketAxess Holdings, Inc. - Common Stock",us,NASDAQ
MKZR,"MacKenzie Realty Capital, Inc. - Common Stock",us,NASDAQ
MLAA,Mountain Lake Acquisition Corp. II - Class A Ordinary Shares,us,NASDAQ
MLAAU,Mountain Lake Acquisition Corp. II - Units,us,NASDAQ
MLAAW,Mountain Lake Acquisition Corp. II - Warrants,us,NASDAQ
MLAB,"Mesa Laboratories, Inc. - Common Stock",us,NASDAQ
MLCI,Mount Logan Capital Inc. - Common Stock,us,NASDAQ
MLCIL,Mount Logan Capital Inc. - 8.00% Notes Due 2031,us,NASDAQ
MLCO,Melco Resorts & Entertainment Limited - American Depositary Shares ,us,NASDAQ
MLEC,Moolec Science SA - Ordinary Shares,us,NASDAQ
MLECW,Moolec Science SA - Warrant,us,NASDAQ
MLGO,"MicroAlgo, Inc. - Ordinary Shares",us,NASDAQ
MLKN,"MillerKnoll, Inc. - Common Stock",us,NASDAQ
MLTX,MoonLake Immunotherapeutics - Class A Ordinary Shares,us,NASDAQ
MLYS,"Mineralys Therapeutics, Inc. - Common Stock",us,NASDAQ
MMED,"MiniMed Group, Inc. - Common Stock",us,NASDAQ
MMLP,Martin Midstream Partners L.P. - Common Units Representing Limited Partnership Interests,us,NASDAQ
MMSI,"Merit Medical Systems, Inc. - Common Stock",us,NASDAQ
MMTX,Miluna Acquisition Corp - Class A Ordinary Shares,us,NASDAQ
MMTXU,Miluna Acquisition Corp - Units,us,NASDAQ
MMTXW,Miluna Acquisition Corp - Warrant,us,NASDAQ
MMYT,MakeMyTrip Limited - Ordinary Shares,us,NASDAQ
MNDO,MIND C.T.I. Ltd. - Ordinary Shares,us,NASDAQ
MNDR,Mobile-health Network Solutions - Class A Ordinary Shares,us,NASDAQ
MNDY,monday.com Ltd. - Ordinary Shares,us,NASDAQ
MNKD,MannKind Corporation - Common Stock,us,NASDAQ
MNOV,"MediciNova, Inc. - Common Stock",us,NASDAQ
MNPR,Monopar Therapeutics Inc. - Common Stock,us,NASDAQ
MNRO,"Monro, Inc.  - Common Stock",us,NASDAQ
MNSB,"MainStreet Bancshares, Inc. - Common Stock",us,NASDAQ
MNSBP,"MainStreet Bancshares, Inc. - Depositary Shares",us,NASDAQ
MNST,Monster Beverage Corporation - Common Stock,us,NASDAQ
MNTK,"Montauk Renewables, Inc. - Common Stock",us,NASDAQ
MNTS,Momentus Inc. - Class A Common Stock,us,NASDAQ
MNTSW,Momentus Inc. - Warrant,us,NASDAQ
MNVT,Moonvest ETF,us,NASDAQ
MNY,MoneyHero Limited - Class A Ordinary Shares,us,NASDAQ
MNYWW,MoneyHero Limited - Warrants,us,NASDAQ
MNZL,Manzil Russell Halal USA Broad Market ETF,us,NASDAQ
MOB,Mobilicom Limited - Ordinary Shares,us,NASDAQ
MOBBW,Mobilicom Limited - Warrants,us,NASDAQ
MOBI,"Mobia Medical, Inc. - Common Stock",us,NASDAQ
MOBX,"Mobix Labs, Inc. - Class A Common Stock",us,NASDAQ
MOBXW,"Mobix Labs, Inc. - Warrants",us,NASDAQ
MODD,"Modular Medical, Inc. - common stock",us,NASDAQ
MODL,VictoryShares WestEnd U.S. Sector ETF,us,NASDAQ
MOLN,Molecular Partners AG - American Depositary Shares,us,NASDAQ
MOMO,Hello Group Inc.  - American Depositary Shares,us,NASDAQ
MOOD,Relative Sentiment Tactical Allocation ETF,us,NASDAQ
MORN,"Morningstar, Inc. - Common Stock",us,NASDAQ
MOVE,"Corvex, Inc. - Common Stock",us,NASDAQ
MPAA,"Motorcar Parts of America, Inc. - Common Stock",us,NASDAQ
MPB,Mid Penn Bancorp - Common Stock,us,NASDAQ
MPG,Leverage Shares 2X Long MP Daily ETF,us,NASDAQ
MPLT,"MapLight Therapeutics, Inc. - Common Stock",us,NASDAQ
MPWR,"Monolithic Power Systems, Inc. - Common Stock",us,NASDAQ
MQ,"Marqeta, Inc. - Class A Common Stock",us,NASDAQ
MQQQ,Tradr 2X Long Innovation 100 Monthly ETF,us,NASDAQ
MRA,GraniteShares Autocallable MARA ETF,us,NASDAQ
MRAL,GraniteShares 2x Long MARA Daily ETF,us,NASDAQ
MRAM,"Everspin Technologies, Inc. - Common Stock",us,NASDAQ
MRBK,Meridian Corporation - Common Stock,us,NASDAQ
MRCOU,Mercator Acquisition Corp. - Units,us,NASDAQ
MRCY,Mercury Systems Inc - Common Stock,us,NASDAQ
MRDN,Meridian Holdings Inc. - Common Stock,us,NASDAQ
MREO,Mereo BioPharma Group plc - American Depositary Shares,us,NASDAQ
MRKR,"Marker Therapeutics, Inc. - Common Stock",us,NASDAQ
MRLN,"Merlin, Inc. - Common Stock",us,NASDAQ
MRM,MEDIROM Healthcare Technologies Inc. - American Depositary Share,us,NASDAQ
MRNA,"Moderna, Inc. - Common Stock",us,NASDAQ
MRNO,Murano Global Investments PLC - Ordinary Shares,us,NASDAQ
MRNOW,Murano Global Investments PLC - Warrants,us,NASDAQ
MRTN,"Marten Transport, Ltd. - Common Stock",us,NASDAQ
MRVI,"Maravai LifeSciences Holdings, Inc. - Class A common stock",us,NASDAQ
MRVL,"Marvell Technology, Inc. - Common Stock",us,NASDAQ
MRVU,Direxion Daily MRVL Bull 2X ETF,us,NASDAQ
MRX,Marex Group plc - Ordinary Shares,us,NASDAQ
MSAI,"MultiSensor AI Holdings, Inc. - Common Stock",us,NASDAQ
MSAIW,"MultiSensor AI Holdings, Inc. - Warrants",us,NASDAQ
MSBI,"Midland States Bancorp, Inc. - Common Stock",us,NASDAQ
MSBIP,"Midland States Bancorp, Inc. - Depositary Shares Each Representing a 1/40th Interest in a Share of 7.750% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock, Series A",us,NASDAQ
MSEX,Middlesex Water Company - Common Stock,us,NASDAQ
MSFD,Direxion Daily MSFT Bear 1X ETF,us,NASDAQ
MSFL,GraniteShares 2x Long MSFT Daily ETF,us,NASDAQ
MSFT,Microsoft Corporation - Common Stock,us,NASDAQ
MSFU,Direxion Daily MSFT Bull 2X ETF,us,NASDAQ
MSGM,Motorsport Games Inc. - Class A Common Stock,us,NASDAQ
MSGY,Masonglory Limited - Ordinary Shares,us,NASDAQ
MSLE,Satellos Bioscience Inc. - Common Stock,us,NASDAQ
MSR,GraniteShares Autocallable MSTR ETF,us,NASDAQ
MSS,Maison Solutions Inc. - Class A Common Stock,us,NASDAQ
MST,Defiance Leveraged Long + Income MSTR ETF,us,NASDAQ
MSTP,GraniteShares 2x Long MSTR Daily ETF,us,NASDAQ
MSTR,Strategy Inc - Class A Common Stock,us,NASDAQ
MSTX,Defiance Daily Target 2x Long MSTR ETF,us,NASDAQ
MTC,"MMTec, Inc. - Common Shares",us,NASDAQ
MTCH,"Match Group, Inc. - Common Stock",us,NASDAQ
MTEK,Maris-Tech Ltd. - ordinary shares,us,NASDAQ
MTEKW,Maris-Tech Ltd. - Warrants,us,NASDAQ
MTEN,Mingteng International Corporation Inc. - Class A Ordinary Shares,us,NASDAQ
MTEX,"Mannatech, Incorporated - Common Stock",us,NASDAQ
MTLS,Materialise NV - American Depositary Shares,us,NASDAQ
MTRX,Matrix Service Company - Common Stock,us,NASDAQ
MTSI,"MACOM Technology Solutions Holdings, Inc. - Common Stock",us,NASDAQ
MTVA,MetaVia Inc.  - Common Stock,us,NASDAQ
MTYY,GraniteShares YieldBOOST MSTR ETF,us,NASDAQ
MU,"Micron Technology, Inc. - Common Stock",us,NASDAQ
MUD,Direxion Daily MU Bear 1X ETF,us,NASDAQ
MULL,GraniteShares 2x Long MU Daily ETF,us,NASDAQ
MULT,Franklin Multisector Income ETF,us,NASDAQ
MUU,Direxion Daily MU Bull 2X ETF,us,NASDAQ
MUYY,GraniteShares YieldBOOST MU ETF,us,NASDAQ
MUZE,Muzero Acquisition Corp - Class A Ordinary Shares,us,NASDAQ
MUZEU,Muzero Acquisition Corp - Unit,us,NASDAQ
MUZEW,Muzero Acquisition Corp - Warrant,us,NASDAQ
MVBF,MVB Financial Corp. - Common Stock,us,NASDAQ
MVIS,"MicroVision, Inc. - Common Stock",us,NASDAQ
MVLL,GraniteShares 2x Long MRVL Daily ETF,us,NASDAQ
MVST,"Microvast Holdings, Inc. - Common Stock",us,NASDAQ
MVSTW,"Microvast Holdings, Inc. - Warrant",us,NASDAQ
MWC,"Micware Co., Ltd. - American Depositary Shares",us,NASDAQ
MWH,"SOLV Energy, Inc. - Class A common stock",us,NASDAQ
MWYN,"Marwynn Holdings, Inc. - Common stock",us,NASDAQ
MXCT,"MaxCyte, Inc. - Common Stock",us,NASDAQ
MXL,"MaxLinear, Inc - Common Stock",us,NASDAQ
MYCF,State Street My2026 Corporate Bond ETF,us,NASDAQ
MYCG,State Street My2027 Corporate Bond ETF,us,NASDAQ
MYCH,State Street My2028 Corporate Bond ETF,us,NASDAQ
MYCI,State Street My2029 Corporate Bond ETF,us,NASDAQ
MYCJ,State Street My2030 Corporate Bond ETF,us,NASDAQ
MYCK,State Street My2031 Corporate Bond ETF,us,NASDAQ
MYCL,State Street My2032 Corporate Bond ETF,us,NASDAQ
MYCM,State Street My2033 Corporate Bond ETF,us,NASDAQ
MYCN,State Street My2034 Corporate Bond ETF,us,NASDAQ
MYCO,State Street My2035 Corporate Bond ETF,us,NASDAQ
MYFW,"First Western Financial, Inc. - Common Stock",us,NASDAQ
MYGN,"Myriad Genetics, Inc. - Common Stock",us,NASDAQ
MYHA,State Street My2027 High Yield Corporate Bond ETF,us,NASDAQ
MYHB,State Street My2028 High Yield Corporate Bond ETF,us,NASDAQ
